user|date|srcLoc(lat,long)|destLoc(lat,long)|distInKms
7995167d273e9bafff9261990b8a069f3b|120105|69.1179,34.5296|69.3238,35.1029|66.46
7995167d273e9bafff9261990b8a069f3b|120107|69.1179,34.5296|69.3238,35.1029|66.46
79957d8603d884c6ad9647e09f24132bcf|120111|69.0373,35.3146|69.1426,34.5393|86.74
7995b4f4d935e88be82e23bbb55ba663ee|120105|69.424,35.0402|69.1611,34.5679|57.74
7995b4f4d935e88be82e23bbb55ba663ee|120106|69.424,35.0402|69.1611,34.5679|57.74
7995b4f4d935e88be82e23bbb55ba663ee|120107|69.424,35.0402|69.151,34.5651|58.41
7995b4f4d935e88be82e23bbb55ba663ee|120110|69.424,35.0402|69.1611,34.5679|57.74
7995b4f4d935e88be82e23bbb55ba663ee|120111|69.424,35.0402|69.1611,34.5679|57.74
7995d9ed4774c7e8fafaa328eff939af7b|120108|69.0434,34.5334|68.8438,34.9957|54.54
7995e16078f6eb5550dcbb8fa4cb4fc308|120105|69.049,33.9495|69.2665,33.6246|41.34
7995e16078f6eb5550dcbb8fa4cb4fc308|120109|69.049,33.9495|69.1539,33.7558|23.62
7995e16078f6eb5550dcbb8fa4cb4fc308|120111|69.049,33.9495|69.2589,34.5642|71.02
7996463b839dba5c9067784f5a82f1e303|120105|69.3925,34.5689|70.0398,34.5031|59.74
7996463b839dba5c9067784f5a82f1e303|120106|69.3925,34.5689|69.771,34.5967|34.79
7997246e465cf482e798170339602ae89c|120105|69.0735,34.6704|69.0232,34.4871|20.9
7997246e465cf482e798170339602ae89c|120109|69.0735,34.6704|69.0232,34.4871|20.9
7997246e465cf482e798170339602ae89c|120110|69.0735,34.6704|69.0232,34.4871|20.9
7997246e465cf482e798170339602ae89c|120111|69.0735,34.6704|69.0232,34.4871|20.9
79982246ce6e644366c926baaa4db168c9|120105|69.147,34.5834|69.1978,35.0767|55.05
79982246ce6e644366c926baaa4db168c9|120106|69.147,34.5834|69.1327,35.0549|52.44
79982246ce6e644366c926baaa4db168c9|120107|69.147,34.5834|69.1978,35.0767|55.05
799836ee80599326aab19b55a17256b9e7|120106|69.6216,35.0347|69.2024,34.5784|63.55
799836ee80599326aab19b55a17256b9e7|120107|69.6216,35.0347|69.2024,34.5784|63.55
799836ee80599326aab19b55a17256b9e7|120108|69.6216,35.0347|69.2405,34.5538|63.8
799836ee80599326aab19b55a17256b9e7|120109|69.6216,35.0347|69.2024,34.5784|63.55
799836ee80599326aab19b55a17256b9e7|120110|69.6216,35.0347|69.3109,34.9914|28.7
7998b4f6868c72308dfb7cef2875a5ee4a|120105|69.237,35.1194|69.1694,34.5265|66.22
7998b4f6868c72308dfb7cef2875a5ee4a|120106|69.237,35.1194|69.1694,34.5265|66.22
7998b4f6868c72308dfb7cef2875a5ee4a|120107|69.237,35.1194|69.1694,34.5265|66.22
7998b4f6868c72308dfb7cef2875a5ee4a|120108|69.237,35.1194|69.1314,34.5756|61.23
7998b4f6868c72308dfb7cef2875a5ee4a|120109|69.237,35.1194|69.1314,34.5756|61.23
799992886abb985887e4b326a6ae1a97fe|120110|69.0501,34.496|69.2621,34.6001|22.6
7999a04b597e0011536addc0cb4d747b17|120105|69.1679,34.9048|69.1238,34.5815|36.17
7999a04b597e0011536addc0cb4d747b17|120106|69.1679,34.9048|69.1238,34.5815|36.17
7999a04b597e0011536addc0cb4d747b17|120107|69.1679,34.9048|69.1238,34.5815|36.17
7999a04b597e0011536addc0cb4d747b17|120108|69.1679,34.9048|69.1238,34.5815|36.17
7999a04b597e0011536addc0cb4d747b17|120110|69.1679,34.9048|69.1238,34.5815|36.17
7999a04b597e0011536addc0cb4d747b17|120111|69.1679,34.9048|69.1238,34.5815|36.17
7999d88a3b5821c61f15fdda9737f8b923|120105|69.1976,34.5017|69.7101,33.9399|78.25
7999d88a3b5821c61f15fdda9737f8b923|120107|69.1976,34.5017|69.7101,33.9399|78.25
7999d88a3b5821c61f15fdda9737f8b923|120109|69.1976,34.5017|69.7101,33.9399|78.25
7999d88a3b5821c61f15fdda9737f8b923|120111|69.1976,34.5017|69.7101,33.9399|78.25
799a372fab43ab4144111b373c76c5bd5f|120108|69.0373,35.3146|69.2237,34.4686|95.59
799a372fab43ab4144111b373c76c5bd5f|120109|69.0373,35.3146|69.237,35.1194|28.29
799a372fab43ab4144111b373c76c5bd5f|120110|69.0373,35.3146|69.0735,34.6704|71.71
799a7141f0934af94897d13d2c9e0b9aa1|120110|69.1426,34.5393|70.0398,34.5031|82.3
799b1721ef3632d4fa75602aaba3fb1eb3|120105|69.1787,34.516|69.2262,34.9685|50.5
799b1721ef3632d4fa75602aaba3fb1eb3|120106|69.1787,34.516|69.2262,34.9685|50.5
799b1721ef3632d4fa75602aaba3fb1eb3|120107|69.1787,34.516|69.2262,34.9685|50.5
799b1721ef3632d4fa75602aaba3fb1eb3|120108|69.1787,34.516|69.2262,34.9685|50.5
799b1721ef3632d4fa75602aaba3fb1eb3|120110|69.1787,34.516|69.2262,34.9685|50.5
799c07ff1494b201d2a885733da388c592|120109|69.3238,35.1029|69.2603,34.5602|60.62
799c07ff1494b201d2a885733da388c592|120110|69.3238,35.1029|69.2603,34.5602|60.62
799d203a576311bda9db47868fed7e6ef4|120105|69.771,34.5967|69.1742,34.5199|55.31
799d203a576311bda9db47868fed7e6ef4|120107|69.771,34.5967|70.218,34.5031|42.24
799d203a576311bda9db47868fed7e6ef4|120108|69.771,34.5967|69.3925,34.5689|34.79
799d203a576311bda9db47868fed7e6ef4|120109|69.771,34.5967|69.1809,34.5178|54.75
799d590c982c9a7cf5e6ffd241ec097310|120106|69.1342,34.465|69.2954,35.0706|68.93
799d590c982c9a7cf5e6ffd241ec097310|120109|69.1342,34.465|69.2954,35.0706|68.93
799d590c982c9a7cf5e6ffd241ec097310|120110|69.1342,34.465|69.1327,35.0549|65.59
799e307ad097da4b4284382ac8639dcae9|120105|69.0623,34.5247|69.0972,34.715|21.4
799e307ad097da4b4284382ac8639dcae9|120106|69.0623,34.5247|69.0972,34.715|21.4
799e307ad097da4b4284382ac8639dcae9|120107|69.0623,34.5247|69.0972,34.715|21.4
799e307ad097da4b4284382ac8639dcae9|120109|69.0623,34.5247|69.0972,34.715|21.4
799e307ad097da4b4284382ac8639dcae9|120110|69.0623,34.5247|69.0972,34.715|21.4
799e4c2a9da515c8ce1cf508023fba8226|120105|68.8194,34.1512|69.0434,34.5334|47.21
799e4c2a9da515c8ce1cf508023fba8226|120106|68.8194,34.1512|69.1251,34.5952|56.79
799e4c2a9da515c8ce1cf508023fba8226|120107|68.8194,34.1512|69.1238,34.5815|55.41
799e4c2a9da515c8ce1cf508023fba8226|120108|68.8194,34.1512|69.2603,34.5602|60.88
799e4c2a9da515c8ce1cf508023fba8226|120110|68.8194,34.1512|69.1251,34.5952|56.79
799e4c2a9da515c8ce1cf508023fba8226|120111|68.8194,34.1512|69.2603,34.5602|60.88
799ecf1f86241464edcbc093a73b0fcf6c|120105|70.0398,34.5031|69.1554,34.4636|81.18
799ecf1f86241464edcbc093a73b0fcf6c|120106|70.0398,34.5031|69.1554,34.4636|81.18
799ecf1f86241464edcbc093a73b0fcf6c|120108|70.0398,34.5031|69.1554,34.4636|81.18
799ecf1f86241464edcbc093a73b0fcf6c|120109|70.0398,34.5031|69.771,34.5967|26.73
799ecf1f86241464edcbc093a73b0fcf6c|120110|70.0398,34.5031|69.1337,34.4982|83.03
799ecf1f86241464edcbc093a73b0fcf6c|120111|70.0398,34.5031|69.1919,34.5285|77.74
799f1b48eab323038809e919dad0c4206f|120106|69.771,34.5967|69.3296,34.5098|41.56
799f1b48eab323038809e919dad0c4206f|120107|69.771,34.5967|69.3925,34.5689|34.79
799f1b48eab323038809e919dad0c4206f|120108|69.771,34.5967|69.3175,34.5153|42.51
799f1b48eab323038809e919dad0c4206f|120109|69.771,34.5967|69.2442,34.4789|50.0
799f1b48eab323038809e919dad0c4206f|120110|69.771,34.5967|69.3296,34.5098|41.56
799f3b177d1be5353883b7b2f3a329d850|120105|69.0373,35.3146|69.1508,34.5337|87.45
799f3b177d1be5353883b7b2f3a329d850|120106|69.0373,35.3146|69.1274,34.4753|93.69
799f3b177d1be5353883b7b2f3a329d850|120107|69.0373,35.3146|69.1508,34.5337|87.45
799f3b177d1be5353883b7b2f3a329d850|120109|69.0373,35.3146|69.1508,34.5337|87.45
799f3b177d1be5353883b7b2f3a329d850|120110|69.0373,35.3146|69.1274,34.4753|93.69
799fbb3ffed7751545dc4371a836930eec|120105|69.3175,34.5153|68.6574,33.8868|92.57
799fbb3ffed7751545dc4371a836930eec|120106|69.3175,34.5153|68.6574,33.8868|92.57
799fbb3ffed7751545dc4371a836930eec|120107|69.3175,34.5153|68.6574,33.8868|92.57
799fbb3ffed7751545dc4371a836930eec|120108|69.3175,34.5153|68.6608,33.9895|84.03
799fbb3ffed7751545dc4371a836930eec|120109|69.3175,34.5153|68.6574,33.8868|92.57
799fd06d47de44e3ddf8ecc745c48473bf|120106|69.1225,34.565|69.2262,34.9685|45.86
799fd06d47de44e3ddf8ecc745c48473bf|120107|69.1225,34.565|69.1667,35.0031|48.88
799fd06d47de44e3ddf8ecc745c48473bf|120110|69.1225,34.565|69.1667,35.0031|48.88
799fef20cca3bd0e8fbf56b8ddfd52078a|120106|69.0865,34.5876|69.3226,35.1723|68.49
79a07a32d916e3a995e3f69e80f071eae8|120105|69.2124,34.4985|69.1881,34.8551|39.71
79a07a32d916e3a995e3f69e80f071eae8|120110|69.2124,34.4985|69.1881,34.8551|39.71
79a0b52cf8a3f1806502140341ee0168a3|120105|69.1312,34.5085|69.2954,35.0706|64.28
79a0b52cf8a3f1806502140341ee0168a3|120106|69.1312,34.5085|69.1144,34.749|26.79
79a0e0ded1bb07c2b6341d606e3f1a5274|120106|69.1192,34.512|69.771,34.5967|60.43
79a0f4e26dd03c5a67ea08c35afbfe4d1f|120107|69.0865,34.5876|68.8438,34.9957|50.5
79a0f4e26dd03c5a67ea08c35afbfe4d1f|120108|69.0865,34.5876|68.8438,34.9957|50.5
79a0f4e26dd03c5a67ea08c35afbfe4d1f|120109|69.0865,34.5876|68.8438,34.9957|50.5
79a0f4e26dd03c5a67ea08c35afbfe4d1f|120110|69.0865,34.5876|68.8438,34.9957|50.5
79a17c2fcf80190fbc65464494791d7f3f|120105|68.8796,34.421|69.1192,34.512|24.18
79a17c2fcf80190fbc65464494791d7f3f|120106|68.8796,34.421|69.1192,34.512|24.18
79a17c2fcf80190fbc65464494791d7f3f|120107|68.8796,34.421|69.1192,34.512|24.18
79a17c2fcf80190fbc65464494791d7f3f|120110|68.8796,34.421|69.1192,34.512|24.18
79a17c2fcf80190fbc65464494791d7f3f|120111|68.8796,34.421|69.1192,34.512|24.18
79a1a720d32674eda2ed69db8bc687baa5|120105|69.0961,34.209|69.0698,34.5096|33.51
79a1a720d32674eda2ed69db8bc687baa5|120106|69.0961,34.209|69.0655,34.4879|31.14
79a1a720d32674eda2ed69db8bc687baa5|120107|69.0961,34.209|69.074,34.4994|32.35
79a1a720d32674eda2ed69db8bc687baa5|120109|69.0961,34.209|69.2036,34.4691|30.56
79a1fa176335c2f6ba4da07b3a30bc0e84|120105|68.7634,34.3597|69.0791,34.5252|34.3
79a1fa176335c2f6ba4da07b3a30bc0e84|120107|68.7634,34.3597|69.0434,34.5334|32.13
79a1fa176335c2f6ba4da07b3a30bc0e84|120108|68.7634,34.3597|69.0791,34.5252|34.3
79a1fa176335c2f6ba4da07b3a30bc0e84|120109|68.7634,34.3597|69.1071,34.5133|35.85
79a1fa176335c2f6ba4da07b3a30bc0e84|120110|68.7634,34.3597|69.0623,34.5247|32.98
79a1fa176335c2f6ba4da07b3a30bc0e84|120111|68.7634,34.3597|69.0791,34.5252|34.3
79a212826d2fd032614c80f443fbceaf9d|120109|69.079,34.6073|69.3178,34.5222|23.83
79a3896777a563832b87ed6ab2edbd0133|120109|68.7608,34.0805|68.9128,33.9417|20.84
79a39e82303433777a26cb022a21b193b8|120109|68.6574,33.8868|69.0251,34.5326|79.37
79a39e82303433777a26cb022a21b193b8|120110|68.6574,33.8868|68.9748,34.5706|81.44
79a3c6e902db9143928fac0b4fa0265cec|120110|69.1373,34.5512|69.1144,34.749|22.09
79a3c70449f902e7e1593b8f0febd40b03|120111|69.1714,34.5129|69.0373,35.3146|89.98
79a3d14c12c5e2cd1617a274d81a7eb840|120106|69.2262,34.5098|69.771,34.5967|50.82
79a452c526b233ed89beb3dbc62855ecf4|120105|69.1679,34.9048|69.117,34.5073|44.44
79a452c526b233ed89beb3dbc62855ecf4|120106|69.1679,34.9048|69.1099,34.5001|45.31
79a452c526b233ed89beb3dbc62855ecf4|120107|69.1679,34.9048|69.202,34.5331|41.45
79a452c526b233ed89beb3dbc62855ecf4|120108|69.1679,34.9048|69.0373,35.3146|47.09
79a452c526b233ed89beb3dbc62855ecf4|120109|69.1679,34.9048|69.1179,34.5296|41.97
79a452c526b233ed89beb3dbc62855ecf4|120110|69.1679,34.9048|69.117,34.5073|44.44
79a453652d31d15234ce1a5e0b49247c51|120106|69.0373,35.3146|69.2132,34.4892|93.17
79a453652d31d15234ce1a5e0b49247c51|120107|69.0373,35.3146|69.2132,34.4892|93.17
79a453652d31d15234ce1a5e0b49247c51|120108|69.0373,35.3146|69.2589,34.5642|85.85
79a453652d31d15234ce1a5e0b49247c51|120109|69.0373,35.3146|69.2058,34.4978|92.11
79a453652d31d15234ce1a5e0b49247c51|120110|69.0373,35.3146|69.2132,34.4892|93.17
79a469251274859fd719697a1ba9060665|120107|69.1173,34.5725|69.2954,35.0706|57.72
79a469251274859fd719697a1ba9060665|120108|69.1173,34.5725|69.3288,35.0472|56.21
79a4c12248043050639d6e5bdd639b6d28|120105|69.0961,34.209|69.2262,34.5098|35.52
79a4c12248043050639d6e5bdd639b6d28|120107|69.0961,34.209|69.2262,34.5098|35.52
79a53c8c376ae0b5711d02f31c8006df22|120106|69.1225,34.565|69.1327,35.0549|54.48
79a5ea25ed9178381a59dbb2b3bc8a057f|120106|69.2589,34.5642|69.2653,34.9311|40.8
79a5ea25ed9178381a59dbb2b3bc8a057f|120107|69.2589,34.5642|69.2653,34.9311|40.8
79a5ea25ed9178381a59dbb2b3bc8a057f|120108|69.2589,34.5642|69.2653,34.9311|40.8
79a5ea25ed9178381a59dbb2b3bc8a057f|120109|69.2589,34.5642|69.2653,34.9311|40.8
79a5ea25ed9178381a59dbb2b3bc8a057f|120111|69.2589,34.5642|68.8581,34.3947|41.29
79a689624e2f4e3bfc0d6c3c5ceafaaf56|120105|68.8581,34.3947|69.1153,34.4907|25.89
79a689624e2f4e3bfc0d6c3c5ceafaaf56|120106|68.8581,34.3947|69.1153,34.4907|25.89
79a689624e2f4e3bfc0d6c3c5ceafaaf56|120107|68.8581,34.3947|69.1153,34.4907|25.89
79a689624e2f4e3bfc0d6c3c5ceafaaf56|120109|68.8581,34.3947|69.1153,34.4907|25.89
79a6bd2b2cd01cae30a14d5594cc7e63fb|120105|69.2262,34.5098|69.1667,35.0031|55.12
79a6bd2b2cd01cae30a14d5594cc7e63fb|120107|69.2262,34.5098|69.1667,35.0031|55.12
79a6bd2b2cd01cae30a14d5594cc7e63fb|120108|69.2262,34.5098|69.1667,35.0031|55.12
79a6bd2b2cd01cae30a14d5594cc7e63fb|120109|69.2262,34.5098|69.1667,35.0031|55.12
79a6bd2b2cd01cae30a14d5594cc7e63fb|120110|69.2262,34.5098|69.1667,35.0031|55.12
79a6bd2b2cd01cae30a14d5594cc7e63fb|120111|69.2262,34.5098|69.1667,35.0031|55.12
79a6d30e7f45929189b96194235123d21c|120109|69.1508,34.5337|69.4727,35.2762|87.63
79a6dcc2bcfa23f541a8bb381384888001|120105|69.237,35.1194|69.1525,34.5102|68.18
79a6dcc2bcfa23f541a8bb381384888001|120106|69.237,35.1194|69.1525,34.5102|68.18
79a6dcc2bcfa23f541a8bb381384888001|120107|69.237,35.1194|69.1589,34.5097|68.17
79a6dcc2bcfa23f541a8bb381384888001|120108|69.237,35.1194|69.1525,34.5102|68.18
79a6dcc2bcfa23f541a8bb381384888001|120110|69.237,35.1194|69.1525,34.5102|68.18
79a6dcc2bcfa23f541a8bb381384888001|120111|69.237,35.1194|69.1525,34.5102|68.18
79a728a189d8fd9b4ae80348c291150a57|120105|69.1566,34.5906|69.2653,34.9311|39.14
79a728a189d8fd9b4ae80348c291150a57|120108|69.1566,34.5906|69.0373,35.3146|81.24
79a728a189d8fd9b4ae80348c291150a57|120111|69.1566,34.5906|69.1978,35.0767|54.18
79a7d38aa37d504f23c6bba1a8bd7c3924|120106|69.1445,34.4709|69.5879,34.5689|42.06
79a7d38aa37d504f23c6bba1a8bd7c3924|120108|69.1445,34.4709|69.771,34.5967|59.07
79a7e08c1873f24bf45e65cde361a2abe3|120106|69.1705,34.5358|69.771,34.5967|55.4
79a8cd4c27380a8e6753f7b8cb360f7c0d|120106|68.7634,34.3597|69.0434,34.5334|32.13
79a8cd4c27380a8e6753f7b8cb360f7c0d|120107|68.7634,34.3597|69.0434,34.5334|32.13
79a8cd4c27380a8e6753f7b8cb360f7c0d|120108|68.7634,34.3597|69.0434,34.5334|32.13
79a8cd4c27380a8e6753f7b8cb360f7c0d|120109|68.7634,34.3597|69.0434,34.5334|32.13
79a8cd4c27380a8e6753f7b8cb360f7c0d|120110|68.7634,34.3597|69.0434,34.5334|32.13
79a8cd4c27380a8e6753f7b8cb360f7c0d|120111|68.7634,34.3597|69.0434,34.5334|32.13
79a9757c742a9297b21773484a66f056fd|120107|69.3776,35.2145|69.1566,34.5906|72.24
79a9757c742a9297b21773484a66f056fd|120108|69.3776,35.2145|69.147,34.5834|73.26
79a9757c742a9297b21773484a66f056fd|120109|69.3776,35.2145|69.177,34.5749|73.44
79a9757c742a9297b21773484a66f056fd|120110|69.3776,35.2145|69.1566,34.5906|72.24
79a9757c742a9297b21773484a66f056fd|120111|69.3776,35.2145|69.1566,34.5906|72.24
79aa3773bfcdd4362c5343b4e19646f0a7|120108|69.1563,34.4069|68.9128,33.9417|56.37
79aa3773bfcdd4362c5343b4e19646f0a7|120109|69.1563,34.4069|69.049,33.9495|51.81
79aa3a8b85fc7657ae36203efa2f4bca0c|120106|69.3175,34.5153|69.7101,33.9399|73.46
79aa3a8b85fc7657ae36203efa2f4bca0c|120107|69.3175,34.5153|69.7101,33.9399|73.46
79aa3a8b85fc7657ae36203efa2f4bca0c|120108|69.3175,34.5153|69.7101,33.9399|73.46
79aa3a8b85fc7657ae36203efa2f4bca0c|120109|69.3175,34.5153|69.7101,33.9399|73.46
79aa3a8b85fc7657ae36203efa2f4bca0c|120110|69.3175,34.5153|69.7101,33.9399|73.46
79aa3a8b85fc7657ae36203efa2f4bca0c|120111|69.3175,34.5153|69.7101,33.9399|73.46
79aa53400b374e1889c9899dcd6f1746c9|120109|69.2334,34.5004|69.5879,34.5689|33.35
79aa82827c6c619d688573bdfc2b6ae519|120105|69.0163,34.0081|69.2048,34.5391|61.53
79aa82827c6c619d688573bdfc2b6ae519|120106|69.0163,34.0081|69.2048,34.5391|61.53
79aa82827c6c619d688573bdfc2b6ae519|120109|69.0163,34.0081|69.2048,34.5391|61.53
79aa82827c6c619d688573bdfc2b6ae519|120110|69.0163,34.0081|69.2103,34.5372|61.47
79aa82827c6c619d688573bdfc2b6ae519|120111|69.0163,34.0081|69.2048,34.5391|61.53
79aad4bf9a19a3f21e4d4d4720ad9492dd|120105|69.1071,34.5133|68.7634,34.3597|35.85
79aad4bf9a19a3f21e4d4d4720ad9492dd|120106|69.1071,34.5133|68.7634,34.3597|35.85
79aad4bf9a19a3f21e4d4d4720ad9492dd|120107|69.1071,34.5133|68.7634,34.3597|35.85
79aad4bf9a19a3f21e4d4d4720ad9492dd|120109|69.1071,34.5133|68.7634,34.3597|35.85
79aad4bf9a19a3f21e4d4d4720ad9492dd|120110|69.1071,34.5133|68.7634,34.3597|35.85
79aae123cbb5fd628c04c857d4e9110371|120106|69.2124,34.4985|69.0163,34.0081|57.43
79aafa4c35e55b2664b98c94d152346bde|120105|69.1251,34.5952|69.2949,35.1487|63.47
79aafa4c35e55b2664b98c94d152346bde|120106|69.1251,34.5952|69.2949,35.1487|63.47
79aafa4c35e55b2664b98c94d152346bde|120107|69.1251,34.5952|69.2949,35.1487|63.47
79ab2689eb062c7e0f65a429bbd67b5351|120110|69.1441,34.5132|69.3632,34.5531|20.55
79ab4bd7cb5eeb2125615804fd98840b69|120107|69.1128,34.4788|69.2782,34.6531|24.6
79abb5f32b4543014c222b0c522bc845bb|120110|69.1822,34.5613|69.0373,35.3146|84.8
79ac27cee095e312ccd9cbb166193bffde|120105|69.3599,34.5462|69.5735,34.5047|20.1
79ac27cee095e312ccd9cbb166193bffde|120106|69.3599,34.5462|69.5735,34.5047|20.1
79ac27cee095e312ccd9cbb166193bffde|120110|69.3599,34.5462|69.771,34.5967|38.06
79acecfaf519efb7b2254eec1968567751|120106|68.9573,33.8143|69.2396,34.5057|81.15
79acecfaf519efb7b2254eec1968567751|120107|68.9573,33.8143|69.2396,34.5057|81.15
79acecfaf519efb7b2254eec1968567751|120108|68.9573,33.8143|69.2396,34.5057|81.15
79acecfaf519efb7b2254eec1968567751|120109|68.9573,33.8143|69.2396,34.5057|81.15
79acecfaf519efb7b2254eec1968567751|120110|68.9573,33.8143|69.2396,34.5057|81.15
79ad07fce6011eba29c5ab40d1ece12d2d|120106|69.133,34.5203|69.4727,35.2762|89.58
79ad07fce6011eba29c5ab40d1ece12d2d|120107|69.133,34.5203|69.4727,35.2762|89.58
79ad33fa9fa59ef8269995b98cc1917ebc|120108|69.0972,34.715|69.174,34.524|22.37
79ad75cc922a66f0c650897217df0c3084|120105|69.3537,33.6852|69.1976,34.5017|91.92
79ad75cc922a66f0c650897217df0c3084|120107|69.3537,33.6852|69.7101,33.9399|43.43
79ad75cc922a66f0c650897217df0c3084|120108|69.3537,33.6852|69.7101,33.9399|43.43
79ad75cc922a66f0c650897217df0c3084|120109|69.3537,33.6852|69.7101,33.9399|43.43
79ad75cc922a66f0c650897217df0c3084|120110|69.3537,33.6852|69.7101,33.9399|43.43
79ada5e4b65b9477f407fe40ee6d122f82|120105|69.1144,34.749|69.1342,34.465|31.63
79ada5e4b65b9477f407fe40ee6d122f82|120107|69.1144,34.749|69.1304,34.5525|21.9
79ada5e4b65b9477f407fe40ee6d122f82|120108|69.1144,34.749|69.1378,34.5033|27.4
79ada5e4b65b9477f407fe40ee6d122f82|120109|69.1144,34.749|69.0232,34.4871|30.29
79ada5e4b65b9477f407fe40ee6d122f82|120110|69.1144,34.749|69.1274,34.4753|30.46
79ada5e4b65b9477f407fe40ee6d122f82|120111|69.1144,34.749|69.1342,34.465|31.63
79adea7f0dd70734dc10c0989e2c1c6b4f|120107|69.0856,34.5336|69.237,35.1194|66.59
79ae10bcb23caa3db7a2ed5eeebe982868|120108|69.1717,35.0163|69.1611,34.5679|49.87
79ae10bcb23caa3db7a2ed5eeebe982868|120109|69.1717,35.0163|69.151,34.5651|50.21
79ae33ed335a7f9a29ad498bff0ab8f603|120105|68.8054,34.0101|69.1318,34.5524|67.35
79ae33ed335a7f9a29ad498bff0ab8f603|120106|68.8054,34.0101|69.1304,34.5525|67.3
79ae33ed335a7f9a29ad498bff0ab8f603|120107|68.8054,34.0101|69.1318,34.5524|67.35
79af701e80fc80150ef9602fd0dfceea4f|120106|69.0501,34.496|68.7634,34.3597|30.35
79af701e80fc80150ef9602fd0dfceea4f|120107|69.0501,34.496|68.7634,34.3597|30.35
79af701e80fc80150ef9602fd0dfceea4f|120110|69.0501,34.496|68.7634,34.3597|30.35
79af701e80fc80150ef9602fd0dfceea4f|120111|69.0501,34.496|68.7634,34.3597|30.35
79afbd97d2f57a2a5d4c8ae26cba54c18e|120105|69.1251,34.5952|69.1978,35.0767|53.95
79afbd97d2f57a2a5d4c8ae26cba54c18e|120106|69.1251,34.5952|69.1327,35.0549|51.12
79afbd97d2f57a2a5d4c8ae26cba54c18e|120107|69.1251,34.5952|69.1717,35.0163|47.02
79afbd97d2f57a2a5d4c8ae26cba54c18e|120108|69.1251,34.5952|69.1667,35.0031|45.52
79afbd97d2f57a2a5d4c8ae26cba54c18e|120109|69.1251,34.5952|69.1717,35.0163|47.02
79b0246226125d09aad84fa08604f3d38c|120105|69.1694,34.5265|70.2083,34.6705|96.43
79b0246226125d09aad84fa08604f3d38c|120106|69.1694,34.5265|69.771,34.5967|55.64
79b0246226125d09aad84fa08604f3d38c|120108|69.1694,34.5265|70.0398,34.5031|79.79
79b0d39d1b62baff93d3ebb7236585e1ae|120105|68.8796,34.421|69.0865,34.5876|26.51
79b0d39d1b62baff93d3ebb7236585e1ae|120106|68.8796,34.421|69.0865,34.5876|26.51
79b0d39d1b62baff93d3ebb7236585e1ae|120107|68.8796,34.421|69.0865,34.5876|26.51
79b0d39d1b62baff93d3ebb7236585e1ae|120108|68.8796,34.421|69.0865,34.5876|26.51
79b0d39d1b62baff93d3ebb7236585e1ae|120109|68.8796,34.421|69.0865,34.5876|26.51
79b0d39d1b62baff93d3ebb7236585e1ae|120110|68.8796,34.421|69.0865,34.5876|26.51
79b0d453c8a09c0078a23dc34773703568|120108|69.1144,34.749|69.2572,34.5104|29.57
79b0d453c8a09c0078a23dc34773703568|120110|69.1144,34.749|69.2396,34.5057|29.38
79b0e0f425b79a134fa1b742fdc599b499|120111|68.8796,34.421|69.3925,34.5689|49.8
79b0ece6e72cd96400ead1d105845bb372|120110|69.2073,34.5051|70.218,34.5031|92.61
79b14ff5e9747517596d7422b8183a9781|120108|69.2334,34.5004|70.218,34.5031|90.23
79b14ff5e9747517596d7422b8183a9781|120109|69.2334,34.5004|70.2083,34.6705|91.23
79b14ff5e9747517596d7422b8183a9781|120110|69.2334,34.5004|70.0398,34.5031|73.9
79b1ab7929ceb52b16c4e27a46ccec1fce|120110|69.2225,34.5568|69.5991,34.9697|57.37
79b219edd766ef2a116a3934bee6ecfcae|120106|69.4727,35.2762|69.1293,34.5902|82.45
79b219edd766ef2a116a3934bee6ecfcae|120108|69.4727,35.2762|69.1293,34.5902|82.45
79b219edd766ef2a116a3934bee6ecfcae|120110|69.4727,35.2762|69.1225,34.565|85.28
79b2de86c6fce08e662df78f8dd66ceb82|120105|69.1717,35.0163|69.1225,34.565|50.38
79b2de86c6fce08e662df78f8dd66ceb82|120106|69.1717,35.0163|69.1225,34.565|50.38
79b2de86c6fce08e662df78f8dd66ceb82|120111|69.1717,35.0163|69.1314,34.5756|49.14
79b3183c27f5c6a8a8aa74476a2928627a|120105|69.237,34.9346|69.1655,34.5836|39.57
79b3183c27f5c6a8a8aa74476a2928627a|120107|69.237,34.9346|69.1655,34.5836|39.57
79b3183c27f5c6a8a8aa74476a2928627a|120108|69.237,34.9346|69.1655,34.5836|39.57
79b3183c27f5c6a8a8aa74476a2928627a|120110|69.237,34.9346|69.252,34.5516|42.61
79b31af5ca0c44c04d254d793ca795176d|120107|69.1368,34.5563|68.8796,34.421|27.96
79b31af5ca0c44c04d254d793ca795176d|120108|69.1368,34.5563|68.8796,34.421|27.96
79b31af5ca0c44c04d254d793ca795176d|120111|69.1368,34.5563|68.8581,34.3947|31.23
79b33b41423d2862dba47600b35cffe429|120107|69.173,34.5421|69.237,35.1194|64.46
79b346de7e489109d44b57d6d7ecb79678|120108|69.574,34.5073|69.771,34.5967|20.6
79b35258ccc16cab01b131b7ff0ce749fe|120108|69.2036,34.4691|69.049,33.9495|59.5
79b3f7957ff1ddf185925c3a14eb283438|120105|69.1144,34.749|69.1445,34.4709|31.05
79b3f7957ff1ddf185925c3a14eb283438|120107|69.1144,34.749|69.1793,34.5204|26.1
